title,artist,id
Ooh Aah... Just A Little Bit - Eurovision Version,Gina G,5KsGeqTJgJMAWuyTZ5WmMn
Love Is All Around,DJ BoBo,0juz4iKEbAAKHfPzqgixRK
Stay - Original Single Edit,Sash!,26oBh1fvCfQ5ZaBAgwnLAw
Move On Baby,Cappella,1PavRrF6Ydo0HSePmMt5tL
This Is How We Do It,Solid Base,3IrKj55aqL8t8YLK2irf1k
Moviestar,Harpo,4t9EUCjCPbdfqtOH25k8AU
Living Next Door to Alice,Smokie,79fzcazLQNLYlEHAtufqw7
Under the Moon of Love,Showaddywaddy,3Y4qmKj9TdsswQmfipmzcI
Sugar Baby Love,The Rubettes,1WZ7nC1GSk8rCF3X4cRiOv
Mama Loo,Les Humphries Singers,6J1tJB6mFHLDBhpSTK13PX
If You Can't Give Me Love - 2017 Remaster,Suzi Quatro,59mUgn4E4DWcB2lh5oRG2I
Am Tag als Conny Kramer starb,Juliane Werding,7kTHUVnGMMOHW1CLdgvzui
Sailing,Rod Stewart,6OuRbvP4PgbuzBIapVzmFJ
Horoscope,Harpo,7kZp8J9tZ53ADpkfsW1e2J
A Glass Of Champagne,Sailor,3lm0QsdpQrypDUbHexpVWK
Bright Eyes,Art Garfunkel,3Jy0dWV5AnnfyTvHK6UWof
Stumblin' In - 2017 Remaster,Suzi Quatro,0EA8k9iH93YEJFaBuRt7Tc
Love Is In The Air,John Paul Young,3c4OULLWwgRqBfA2dJtRuY
It's a Heartache,Bonnie Tyler,3LW4gWH646tvcOnbzTNn21
Chirpy Chirpy Cheep Cheep,Middle Of The Road,703RBHUEEi5c4o4YUXAM9Q
Hiroshima,Wishful Thinking,2xSyuRBy5QutH7eZGfKIiR
"Knowing Me, Knowing You",ABBA,798cuJeotvXP8UVa8GJPnD
Guten Morgen Sonnenschein,Nana Mouskouri,53sSF069DeO67sgt9d4BOU
Beautiful Sunday,Various Artists,5Drmgy0GdTwrIBVR7teUv5
It Never Rains in Southern California,Albert Hammond,6tunhVGD8C05MZNjSVIsjw
(Is This The Way To) Amarillo,Tony Christie,3FJ3wfXtlXhY4a11OnwXHf
Eine neue Liebe ist wie ein neues Leben,Jürgen Marcus,0oH9kW4faMsq9YgRYirgD0
Get Down,Gilbert O'Sullivan,1kX0JVbq1lG9VZNiLF3Bwz
Let Your Love Flow,The Bellamy Brothers,064SVQsmWl5EF0zahmzkQk
Candle In The Wind - Remastered 2014,Elton John,1L9fzw2pXprOqtemTwtxXF
Knock On Wood,Amii Stewart,6120uJUyg6QDzaAJUosTx5
Hot Love - A Side,T. Rex,4R5qHNB2gdxBM2LDNaJZeO
Love Really Hurts Without You,Billy Ocean,4GhtDORJiSRYxj6M1bv0vX
Song For Guy,Elton John,71zJRiAG1f817v9R9tYMvg
Rivers of Babylon,Boney M.,78His8pbKjbDQF7aX5asgv
Du kannst nicht immer 17 sein,Chris Roberts,0IbuM7HceQXATToyQSvegs
Lady In Black - Alternate Version,Uriah Heep,0U3go7hV3vJQHsDS5Pi2O8
You're The One That I Want - From “Grease”,Various Artists,3UbA2GixhUInLQMhzV0fWx
Wunder gibt es immer wieder,Katja Ebstein,68pun2nSn33MONTnLYKgpm
Crocodile Rock,Elton John,6WCeFNVAXUtNczb7lqLiZU
Save Your Kisses for Me,Brotherhood of Man,2MBwNVRASJ7ksQbhCpMIV1
Annie's Song,John Denver,4J0DbyODwZJcmIAiTSJfMF
El Condor Pasa (If I Could),Simon & Garfunkel,1eN42Q7IWRzRBq8eW2Y2TE
Baker Street,Gerry Rafferty,3V07f70cRjUDg4KqDzHhFg
Hands Up - Single Version,Ottawan,5xQr5TxQ77siaKfuyiJbT0
Fernando,ABBA,4BM8yJ0PzBi2ZewpMTOxtx
In the Summertime,Mungo Jerry,3RNyGLgSvmVRZ7xKUp8Wgd
Jolene,Dolly Parton,5fdhThPDe6jQQDqCyWrdAn
Anita,Costa Cordalis,2vxuxvz9A8f6GrShbytu4J
Breakfast In America - 2010 Remastered,Supertramp,4a5pNRjwmzYQuEY1E7O6pj
Dreadlock Holiday,10cc,1LOZMYF5s8qhW7Rv4w2gun
Lady Bump,Penny McLean,31UBcyZkwJRy2ZV5XpMlxh
Oh Boy,Mud,7j6DWlbkWO8GfXdMIVivrI
"Honey, Honey",ABBA,2w6JXokk0F8i241Y8C0Mn6
One Way Ticket,Eruption,68MSCSP7Y6PnzXcW1IlN7G
Take The Long Way Home - 2010 Remastered,Supertramp,0v0XYK0pLgsPiq5u4FKHaw
When You're In Love With A Beautiful Woman,Dr. Hook,5hZEoJNMf6VGaKQ177GQKv
I'd Love You to Want Me,Lobo,6bKuIK89XZFe5fwW8whUlK
Let It Be - Remastered 2009,The Beatles,7iN1s7xHE4ifF5povM6A48
Stayin' Alive,Various Artists,4UDmDIqJIbrW0hMBQMFOsM
Kiss You All Over,Exile,3FGcQkWQlkeB82RdZwlw8V
Son Of A Preacher Man,Dusty Springfield,0scrtPmtlIVwwk9s4LXJ8n
"It's All Over Now, Baby Blue (feat. Van Morrison)",Them,6l8oNVFkqdG5kDBv0DalCU
Schuld war nur der Bossa Nova,Manuela,1CZkivEddOkXhgrwFQXCvt
Downtown,Petula Clark,2LAkVHr0qJYJR54lSzyUyC
Rote Lippen Soll Man Küssen - Lucky Lips - 1996 Remaster,Cliff Richard,2z0ObRjCedb9HKxquvvpPO
C’Mon Everybody,Eddie Cochran,2tqYlC46W7FQzlD5EY6mDg
Daydream Believer,The Monkees,1LTgbCS6YUFi5ge1ctZZc0
Walkin' Back to Happiness,Helen Shapiro,3mNfU0psAm7h3s6Dn6i7SD
With A Little Help From My Friends,Joe Cocker,0YZ3J8xzGwLOg4yEgST1YK
Sweets for My Sweet - Stereo Version,The Searchers,0bPmvueZJ2usI59GsCH6Ix
Bad Moon Rising,Creedence Clearwater Revival,20OFwXhEXf12DzwXmaV7fj
Shout,Lulu,317IZhdCGvInrl3vcmxOlq
Here Comes My Baby,The Tremeloes,4jKq3767lb2mWKCvas6E7Z
Hit the Road Jack,Ray Charles,5dUMh0ugelpKfoFp3qChuK
California Dreamin' - Single Version,The Mamas & The Papas,4s6LhHAV5SEsOV0lC2tjvJ
Mr. Tambourine Man,Various Artists,3mJYXkGxOS2CM5ayWqY3SM
The Letter,The Box Tops,6RJK553YhstRzyKA4mug09
I Say a Little Prayer,Aretha Franklin,7haFcQaoTBr2qY6G0r4JSH
Schön ist es auf der Welt zu sein,Roy Black,0xyd446fcUjbUScrubDFWg
A Whiter Shade of Pale - Original Single Version,Procol Harum,78ZqE2tjAxbqEGGlvGnQfT
Blowin' in the Wind,Bob Dylan,18GiV1BaXzPVYpp9rmOg0E
Atlantis - 2005 Remastered Version,Donovan,0wX1Y0UN2VdRuGmnvEoWiy
I Got You Babe,Sonny & Cher,2SWBfqj1FrS8t8z56G55rP
Runaway,Various Artists,0uxu2GzsOMGNZ7C1ul84Mf
These Boots Are Made for Walkin',Nancy Sinatra,2HEgBBls7l0smWTxPx0MtZ
Ring of Fire,Johnny Cash,5rDkA2TFOImbiVenmnE9r4
"Oh, Pretty Woman",Roy Orbison,52HAHV1j93s5B8GoTNI7DJ
Israelites,Desmond Dekker,0di7hMT6o1ogeUN1XDB9Ft
A Hard Day's Night - Remastered 2009,The Beatles,5J2CHimS7dWYMImCHkEFaJ
Waterloo Sunset - Mono Mix,The Kinks,5nrmGFJ87crVoJF5xdRqwn
House of the Rising Sun,The Animals,3XC7Jd6SfrQYKZJ6inyRHK
Keep On Running - Mono Version,The Spencer Davis Group,4gIBVzdQutBd809V7cxyhg
Cry to Me,Solomon Burke,2sCf9tz6LHByczuVT7rqIx
Crying in the Rain,The Everly Brothers,3lWuagNhAzcqOikD5KnBku
Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical Hair,The 5th Dimension,0HZlND4giwzgolBpaNIRGV
Love Is Just A Four-Letter Word,Joan Baez,5NNSLOPIXs1rQE6hDNFS5e
(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,4TBBPZks71c60whhq0PgdP
"Let's Go to San Francisco, Pts. 1 & 2",Various Artists,10xIXWQVqtfDH25U87JFRs
Yellow River,The Tremeloes,7bi70bgcz4D0PaQOJjX7zR
What The World Needs Now Is Love - Remastered,Jackie DeShannon,5td7WsBur5opModo1lB1X3
Everybody Needs Somebody to Love,Solomon Burke,4NL8D4RQsC6ux6eI3m3Lg5
The Lion Sleeps Tonight (Wimoweh),The Tokens,2F4FNcz68howQWD4zaGJSi
Good Vibrations - Remastered 2001,The Beach Boys,2oF7FZHIJbzjeEXZ3D0Ku4
"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,1gFNm7cXfG1vSMcxPpSxec
I Want You,Bob Dylan,7tJQ4Ekp2vN3NlI3vJJW3v
Somebody to Love,Jefferson Airplane,4uGIJG1jYFonGc4LGp5uQL
Silence Is Golden,The Tremeloes,0tY6WuVkmCth6YHl8xKrew
Mellow Yellow - 2005 Remastered Version,Donovan,677emLGTmJ3058RJKVFXtP
"Sugar, Sugar",The Archies,4GAI8BxeMgrvhZNEU59UfR
You Can't Always Get What You Want,The Rolling Stones,6lFZbCc7pn6Lme1NP7qQqQ
Sweet Caroline,Neil Diamond,62AuGbAkt8Ox2IrFFb8GKV
Bus Stop - 1997 Remaster,The Hollies,0K3i1MJwU4v0Aq0VdYZnPg
Like a Rolling Stone,Bob Dylan,3AhXZa8sUQht0UEdBJgpGc
Can't Buy Me Love - Remastered 2009,The Beatles,3SdingSsFcZDZAyvcJbgAw
Under My Thumb,The Rolling Stones,5lmGgOaixbwKHtpTzjJoqx
For What It's Worth,Buffalo Springfield,1qRA5BS78u3gME0loMl9AA
House Of The Rising Sun,Joan Baez,3AuVZyDw1VhjjLfHZR4ba3
The Wanderer,Dion & The Belmonts,4EoUALVwY4i7U6uKRhk8hr
Be My Baby,The Ronettes,2G2YzndIA6jeWFPBXhUjh5
"Lay, Lady, Lay",Bob Dylan,4uYwlMp841PLJmj1gJJwIq
Debold,Vegyn,6TNBx9lvDcqLq1GQCPNJqH
Center of Gravity,Yo La Tengo,6bBobm1wePzB1WG7FD68zd
A Palé,ROSALÍA,23zJcKwLf5CeaKVbFhrWgF
Chandelier (feat. Curren$y),Shoreline Mafia,0doPjH3V2qKDUKjfpW3k92
GIRL IN FLORIDA,Kobe Jxrdan,5Yzs2TG5SxwG3pKW042rdE
Planet Caravan,Black Sabbath,7wqF3BU0ykeKch6BcNqGiT
EL TORO COMBO MEAL (feat. Mavi),Earl Sweatshirt,4PBRfiwBQiFkZVZED0ktV7
Em3,Lord Apex,5QEL6qrZJH0yY5QnqbTHos
Let The Beat Build,Lil Wayne,0bdabO15YOj0iZPg2OujAw
Something On Your Mind,Karen Dalton,6Vz2IQv3AYoznh4tjsrRPo
Optimo,Liquid Liquid,5ISPoYHI87FmHKV5mVS514
Kerosene,Big Black,6tHZNpTqtOy64NMWqxMCjT
Moonshake,CAN,4SeOSrVvAyr7Ebgzd666hM
Mind Your Own Business,Delta 5,2CMQoSgyQLXshYuWLdtlRh
Glad To Be Unhappy,Nels Cline,43K5Z9KglC9gnHBDvJ45ih
Begin Again,Andy Shauf,0IZVC7E8Vk0bx76cRu6Ql4
Dear Landlord,Fairport Convention,2sKsimOheAQcLY6Quc9ZS7
Sorry Feeling Heart,Garden Centre,3wlc0voUtZJ5Ba1xOxxeyz
White Mice,Various Artists,7tvoE5jBSPdtym9bWzMc29
No Side to Fall In,The Raincoats,2fWxcJeDQiLStdAdwF4ms6
The Light,Cate Le Bon,56L2WFrZxHPCsGdTwGHcDR
Heal,Michiru Oshima,5zJWRDohBVAB1D4X41EIQ0
Fanfare for naran ratan,naran ratan,7shulGeXPuc6oWZeYjKMA7
Very Special - Remastered,Duke Ellington,1eLKRJTsopYSLP7Uo6YwIG
Like Spinning Plates - Live,Radiohead,30V7kc7a8R3ONCRG1ipEZc
Concentrate On Me (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,2lu7G8oIwTUSVQHqV2TqKh
Don't Leave Me - Mono,Harry Nilsson,6KHRRnST58pRpuWqsOk7Js
"Black Wisdom, White Witch",Various Artists,3wrGTCuNKaTAK0gYgBfTLO
Dead Sun,British Murder Boys,61PWJ3JV8AsFYb6dgtvtwx
Chained to a Dead Camel - Original Mix,Clouds,0eGikLYSqzZm9irKomYrvU
Glaze,Container,0r0te5QBsLuAPm3isUWW5n
Gegen,Paula Temple,4CanBdgpe7SkperJ9SUoLN
Surrender to the Void,Samuel Kerridge,0u1k9mgcqye7TfhzBEzkZJ
Aromobates NDB,Ninos Du Brasil,3m4B66fAqIKTxjJKT2ML22
4 Floors of Whores,Tzusing,4HE5Qo7KUrmPOmNkvhvTJt
Gmmdi,Ekman,5a8kTtrvHUKQ9MFqKT7uOZ
Temptation & Desire,Silent Servant,0wJjwhWRNk6ag1bvdfybOI
Desertion - Phase Fatale Remix,The Soft Moon,6ktCrnmd7zcDYIT12F88Zs
Ratu,Tommy Four Seven,6xtqEUksZAgkCQGY5YyssW
Attack,FJAAK,5Dp1hw5CT1Sedmmu0qjcd1
Age Of Iron,Eschaton,395PLVFev90r0iSFKc99nY
Eclipse,Psyk,2yVRUvvHmsj8ThnccZPOxU
Rainmaker,Eomac,5jNGpVXG0A7nYq5ZO2vR56
Mans Head - Original Mix,Ansome,25Vrtz68whap6U3muxEcMt
Knights & Bishops,Ancient Methods,53QdkrCeeSQKA9WsojpAp0
Pace Yourself,Various Artists,7B4zuMvLWegTWKWcmVmWa0
"Blood Witness - Original 12"" Mix",Regis,4xtpxWzikOP6dtO6t6QKhc
Life Ends at 30,Pete Swanson,2GF7qsvnBTDun9noj7P9ip
Elocution,SHXCXCHCXSH,4IhbTKkvrWkxpzb9kqDspe
Duel 35,Zamilska,4rnZiTE4ad2CeoSoKRcArW
Remnants of What Once Was,Surgeon,5z05sv29GCEpnePEIB2PcK
Psycht See,Maoupa Mazzocchetti,2wPatPJq5dHRpIvHCfkoqq
Psalm and Songs and Voices,Peder Mannerfelt,0GWqAad1KI6ehk839Dw7s4
Hyman Otor,Lumisokea,4OUMZKeovx455FUDWzNaSg
Full of Fire,The Knife,5q5v78yuGg5HSRlFOBQ0mR
Totsuka No Tsurugi,I Hate Models,4S1F8nRWikyKlNtrLHAm2w
Es Zieht Mich,Schwefelgelb,5X5ctrZBjOap0TIaVU2BRi
Death Trips,DJ Speedsick,4pHdCZ9fUZKkbpAMLI5bSU
Knife Play,Moa Pillar,3ZGoqKQviArxDsLw9TvOVA
Lift Method,Fret,2JemWSKKoFUDWdXYIOm8L6
Sluchilos',Locked Club,1Vzv8MN2fIQYMqY8FTFHUk
Undeserved Sorrow,Restive Plaggona,3b0EA4TneMR2grienL8Uko
Heavens Gate,Xosar,2rvDXSzZ6BDhvJQjq9JQiO
Linked,VTSS,2T5mlgEJyFxWWyZKbiqDhy
Limited Vision,Rhys Fulber,1ytZ7NvHHUMKtc7zuNnGMf
Lifestyle Guru,Helena Hauff,0Pg20CY3JHf6d79sd625CY
Offending Public Morality,Dax J,1gkisSzSvDXI1DMHpMgf8p
Pax Britannica,Giant Swan,0yJgStMHZSZRw0i1kyF2Ul
The Conduit,Belief Defect,7zfyHvDzOcNJ18H4Rak8xA
The Fall,Korridor,38Amw0784hDJAlaQrhKs00
V.03,We Will Fail,0Dfd4XYBWCtDjY4ckY7X0h
Soiled (feat. Milky He),Osheyack,01Fnlt2NJaq1cvP8QLdEIr
Razor Mesh Fencing,Ulwhednar,6YkLjgv52Vs4tAM9U6bhGr
The Chariot,Hæra,0htmsH27m4r9tZk2UBPhEf
Mayhem,Blawan,3uMkitcUnMcB8b3mHfAsbl
Untitled 4,Pom Pom,4dl7I1wMDsLcF0sLL6ltbD
I Am Become Death The Destroyer Of Worlds,Mazut,56VDl1YaFD5173SnhS9mSj
Ø (For Vainio),The Empire Line,283fsxuNpagv7KK6eZEFU2
Bitten,Vargdöd,252Fz6qaAJC55p0o4dpfhr
Krankengymnastik,Sugar,2IJcdk9OLOCRd294jCOxv9
Gede - Raucous Energy,John Lake,26rVYmZTQWRjSG5SQDNlV6
Exile,Pan Daijing,1wafJzM5htme6ItfQsGBnE
So We Went Electric,Powell,2lFZ0lcQMwkrcC7ucqhnWB
Portal 3,Vril,6WvCcApTLMd3bhyNbswJ2l
Need of Angels,In The Mouth Of The Wolf,0BiVmK7veZ7Pt6R6bAvFWL
Unbennant,Yør,4eF4TbTlDpRCW5QktxlupL
Aegis,AQXDM,4syg9uM8WOzTlKCsBu8JGs
Immolare,Sandwell District,2QD7cLcAGt592owNqQLoj1
Shock,Black Merlin,1lcSHdygUistBP89kymIDD
These Moments Dismantled feat. Lucrecia Dalt,These Hidden Hands,5cG3RANhcFDeYih4wLVOtb
Widow 's Peak,Headless Horseman,5Xu0Aji9EMYPS3nge5PvwM
Maeslantkering Gating,Lakker,2gWnHZsjwEQ67kdM2YjunB
Point Of View,Piotr Figiel,33zr2HP6Owol1KYgvHLd7K
Triads - Cindy's Anarcho-Communist Remix,Damaskin,0aQkdHmxeEhEIqja1VcczT
Palacelike Timescale of Black,SØS Gunver Ryberg,6xE67SzgSTVDSy2Dnh8qrA
Fibre Optix,The Panacea,3POUGnBNN2Z9dmxE00BRgZ
Gaspar The Pigeon,Emma Zunz,0v5U39poxLUq1SURMtlUHW
More of the Same,Vatican Shadow,3Fr3ovR8AdvDIOvBSxzd8v
Waiting for Love 1,Kerridge,1jy40EDsrNN6crM0eYFJUO
A Weak Heart to Break (BD 4-Ever),Varg²™,2RgqksbYRYSPqBp08Cjns9
Air Haven,A Pride of Lions,6v4wES772fbDP9GzjGXMK6
The Tide,RVIVR,75P4CioGuCcFo0FSrBBsWn
Penguins & Polarbears,Millencolin,3jRsoe4Vkxa4BMYqGHX8L0
Strong Reaction,Pegboy,18ywoZg1vkly8ZZsmpQxiS
Yesterday's Headlines,Good Riddance,51q4IAvflGd29gfh1u9vjg
You'd Make a Good Horsecop,The Dopamines,33TH0IZjjOsg3R99AXTVNP
Something About Lemons,Chumped,67gyno49RFFu3NEKxdQc4J
Montreal,Captain We're Sinking,2QhNIn7cb1zr8yPhuvZFf1
Buried Alive,Direct Hit!,3ltgO8knux7VY1OLvy2VxO
Beguiling,Sarge,0mmyBWN61DY9ruUxLSvyIM
I Won't Lie Down,Face To Face,5sEmIMKfc3Y75rDHc6dnOb
Soldiers Requiem,Naked Raygun,4kc4lqLmSYSjuSmepLIcwD
Cutesy Monster Man,Iron Chic,5YPRgUK8eF20FoTCyJ6AFZ
I've Cried 4 U,The Unlovables,7aQq3JUu2FIHRNxhjEXlDi
Black Hole In My Mind,The Lillingtons,1pxdFGV2kO8oBmM8vys3F4
My Bedroom Is Like For Artists,Latterman,7hIVt6IoHg8psq8sMwJ0LK
DVP,PUP,1llK3WvpGjCkfEFlL5acTW
People Who Died,The Jim Carroll Band,5mcaY65WhtzFk1TFRGY6kY
The Kitchen Floor,The Broadways,0cEDpoxSvPElf9BpVjJ1oo
Police Song,The Broadways,0hzzfvaES4KLIsloaRUK5D
Love Rap,Spoonie Gee,2h4I3U3qrvroWyZcUMUfQS
Just a Friend,Biz Markie,1MQCTOWVfy4PcuBXkBsHVB
Children's Story,Slick Rick,15HgR9Ht4obJOcMG4wregp
I'm Bad,LL Cool J,77nTnRGCyI8NNZUcgjShjg
You Gots To Chill,EPMD,0f1yzIIGD8k32DNVeEn6jb
"Genius Rap - 7"" Single Version",Various Artists,71V59P1ap285AB9TNJdmbH
Boyz-N-The-Hood,N.W.A.,5RGXoZt1qxmAErdhbyKJKq
It Takes Two,Various Artists,3Yxmpx64AdWAzG3qAD4Dty
I Ain't No Joke,Eric B. & Rakim,3IxqPuIsNbuudNO3cT9n8P
Brass Monkey,Beastie Boys,2tY1gxCKslfXLFpFofYmJQ
Smooth Operator,Big Daddy Kane,1Z4mVNtYGnpjHUoZVo3IMU
Express Yourself - Remix,N.W.A.,6NLLIPKjqFRnbCorRNTEHe
Hey DJ,Worlds Famous Supreme Team,7tW7kmX6o8avIUxN8yBUEo
Peter Piper,Run–D.M.C.,5gsY63Dq5ht0LEvydhj9lA
Rock The Bells,LL Cool J,4F4neui0edP1ozygvFiCi7
Paid In Full - Seven Minutes Of Madness - The Coldcut Remix,Eric B. & Rakim,18VmfA2iLG3WV0Wkkc4Lkg
Ain't No Half-Steppin',Big Daddy Kane,0dNiLb9FEHrRK7VFDJctiR
Jam On It,Newcleus,1lB2kyB5h9ceZ388GBfC9L
6 'N the Mornin',ICE-T,4xm5fGVjZPmnhzMC1WA1WH
"Hold It Now, Hit It",Beastie Boys,3C8xkK4Cir2QmiaN07GIZs
Rebel Without A Pause,Public Enemy,1zONdCQrEJ4t3mlzKQADEN
Planet Rock,Afrika Bambaataa,4FupIlegZgvXUuK79qcoKW
Vapors,Biz Markie,73lzOeqHJSH8ddRls5GonC
The Gas Face,3rd Bass,3G0z1kH46uVRqW7f9Qp1OR
I Got It Made,Special Ed,68DGiGtJrVcGBeOf5UNpVz
Microphone Fiend,Eric B. & Rakim,0cSJGFChou7M6u2ju9SWN1
Fresh Is the Word,Various Artists,3xXqAG8sqWUIutBUvizuXJ
Don't Believe The Hype,Public Enemy,0VAoDsKh7Or84V8xP7p1Fs
Shake Your Rump,Beastie Boys,2qq0RYYIuQxXcOxQKN0drC
That's the Joint,Funky 4 + 1,4E3ODD0mMJZ7iCddYGNZnS
"Planet Rock - Original 12"" Version",Afrika Bambaataa,5aD3fAa1fy8XUesj3lgr19
Friends,Whodini,72tgSpiP5XkgxT8rEbDJXN
My Philosophy,Boogie Down Productions,2P8KBF5BtraQiGpxDXrCnF
I Need Love,LL Cool J,3UP7dzy4ISy8S3HOReCd1q
Top Billin - Acapella,Audio Two,59vYYvb9JS5IQAp8xpf0CY
Wild Thing,Tone-Loc,0gljI0CtjpdZK6ecidfxto
Strictly Business,EPMD,1xZdjsAGrY4BUIbIlYy3EX
Subway Theme,Various Artists,2vBOLn9BBERbEPIeXwn4HQ
King of Rock,Run–D.M.C.,7112WRQXlBGe4Os43yw8gV
Girls Ain't Nothing But Trouble - 1988 Extended Remix,DJ Jazzy Jeff & The Fresh Prince,2hdORQrsFcE0nm3rzLcfg9
Follow The Leader,Eric B. & Rakim,1p80AptLonBW0VilSi6xFj
The Bridge Is Over,Boogie Down Productions,5jkjpSsMOfsxgdGScPZVq2
So Wat Cha Sayin',EPMD,01CuCSqlNItevX7F1GcopF
I Can't Live Without My Radio,LL Cool J,1Yit1yv3n5f44TTevE4xxl
"Looking for the Perfect Beat - Original 12"" Version",Afrika Bambaataa,3grljpi1aYIRA6TuXvGigL
P.S.K. 'What Does It Mean'?,Schoolly D,3StKzbpR9dRZB8epDx4KDW
Beat Bop - Edit,Various Artists,7vvuBvw121GTG6JH9IMDaS
My Adidas,Run–D.M.C.,6LdpVTJzigyi2vbKe8mZAr
Eric B. Is President,Eric B. & Rakim,6NDvawBbLhpuEWJg0jtEtn
South Bronx,Boogie Down Productions,6JMIaVMbh5emijDiBODgit
Wild Wild West,Kool Moe Dee,0fmjCC6ItD4vixqwLTNGfg
Strong Island,JVC Force,4gL6J18mb93kNay5kuAUFR
Bassline,Mantronix,4iuO0dinw5Bm18pXbZok8w
Mona Lisa,Slick Rick,5xc1DBXmB7MTajxDJ9cJcq
Jam On Revenge (The Wikki Wikki Song),Newcleus,6nDgVarnxUZrFzI2OlWNhE
9mm Goes Bang,Boogie Down Productions,5yVr4kj611qKFuvI12SItT
The Godfather,Spoonie Gee,6IJaK78xPzOsr7kZat4Ohd
Rock Box,Run–D.M.C.,2XYNq7LIQrh82m7LPiPN8w
I Know You Got Soul,Eric B. & Rakim,53eSPiEnq4XkQSxczX7iKA
Manifest,Gang Starr,46wcI2boTK1hCco4ZAuDXz
Bring The Noise,Public Enemy,6jg8Y7gArYgZeXUBPMre0V
Talkin' All That Jazz,Stetsasonic,6ZF3dNXVuA6E8rOL4FX2EY
Raw (Edit) - 45 Version,Big Daddy Kane,5TDEIDElkU2hrMnusjPLNu
Ego Trippin',Ultramagnetic MC's,0WVqFNhP455QxcS1VhIWmo
Sucker M.C.'s (Krush-Groove 1),Run–D.M.C.,3hx5R8nOKu5zvhlfDNSIQC
Killer In The Mirror,Set It Off,0x2TYePnFyfZ9ajY2WMkby
Nice Guy,GRLwood,3TNDk80olTuIGAABva4Teb
Sober,FIDLAR,0e0OEjzEUpw3kNwpjqddnh
I Miss Having Sex But At Least I Don't Wanna Die Anymore,Waterparks,2Rmw7J0krEU75ffhkaK93D
Ca plane pour moi,Plastic Bertrand,71yCMlsD6qbD7NmNUEoVNR
Shut Me Up,Mindless Self Indulgence,7AH9Fmka4of4Y25lfhvBUC
A Match Into Water,Pierce The Veil,54MXF9I8s3DuiQo3g0gZ5k
Crybaby,Destroy Boys,61a0LXQA7wJ64CGzttDaN9
Wolf in Sheep's Clothing,Set It Off,55Fpeuuc2sbQiy74eA1gTt
bloody valentine,Machine Gun Kelly,6mADjHs6FXdroPzEGW6KVJ
Flyktsoda,Ebba Grön,7JH5uVkGOGagw5QKL3L4vO
If You Can't Hang,Sleeping With Sirens,3ouugfdFz6exFXUxu7wRvD
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,5JKnYZOhSP7rOK0jPYcCjV
Bad Girls Club,Falling In Reverse,5NSdMmd2LnvgDcpLiKeKeD
Cemetery Drive,My Chemical Romance,2cViIXIe8Pbd1sOJExMJlK
The Only Exception,Paramore,3ZHfX6kbiY7JVsB63lLOLu
Du ska va president,Imperiet,4Dmlg5FYyHRYipiIqXJ2fa
King For A Day,Pierce The Veil,1IT0WQk5J8NsaeII8ktdlZ
Staten & kapitalet,Ebba Grön,4bofKUmzk2mYjUlsL3NVeF
Turbulent,Waterparks,4ig3DcNoj3UfPdhL2Rw9J1
love race (feat. Kellin Quinn),Machine Gun Kelly,1F9kEuwT29fgqlovIclu81
Loser,Sueco,1GAIibUEoZjvG4QsrabVWc
The Ballad of Mona Lisa,Panic! At The Disco,5rLi8B8qgk6qThwRnKHW2P
Bitchboy,The Oozes,4c2S2MELHhh3nspK1Rmef7
parents,YUNGBLUD,5v4OkFH0TJ6W1hCFxyn0px
I'll Sleep When I'm Dead,Set It Off,72vsd9IEBIonmvIY7TEjXK
Mamma pappa barn,Ebba Grön,3MceuXaKnT5szNguqVqDoG
I Threw Glass at My Friend's Eyes and Now I'm on Probation,Destroy Boys,2NBxGmbCTLArOiMyWEWsPE
DRUGS,lil aaron,5UShsJdqJLZkl5JNj1ITlP
Caraphernelia,Pierce The Veil,2G8PweZBBwTpyP8vpNQJK2
ANGELS & DEMONS,jxdn,3mkz6eI4Sram8UhO3teU76
I'm So Tired,Fugazi,5IafdoRLyaGPeeA6f8ysIe
Thrash Metal Cassette,Dinosaur Pile-Up,2NSw8SOcQ6EVLf1QZFMH1h
The Separation of Church and Skate,NOFX,1NVjbk3Q06lEvAPUlTauzr
Bleed American,Jimmy Eat World,61XspFITuKmAlYdQacNCbF
"When Both Sides Suck, We're All Winners",zebrahead,6gWWwvoKdulgFX4I1wMQLQ
Dig Up Her Bones,Misfits,16MPZDpM5JTtIBs3pOMSWx
New Noise,Refused,35iLpqqQg4KrfYAzbvN1vH
Lights And Sounds,Yellowcard,4XOZaPYeMn9hcbpyS90NnD
Sanctuary,Satanic Surfers,4Lpgi1g31hK3r3LB82LZbh
Anarchist Wedding,The Suicide Machines,55kEuymUAIg09tm6h2nAaE
Six Years on Dope,NOFX,5HHR8lHtLowKzMavnA6GyW
On A Turntable,The Interrupters,5BdbpAak9RUhjwT8fwciZe
Skeletons,Driveways,6L7yRELeAvbRXxIrvyznmY
You're Never Going out of Style,Teenage Bottlerocket,1dVYKVVQibbEST6Pearm5L
